student_id,project_id,project_rank,student_rank,final_score,pred_compat_score,prob_good_fit,compatibility_score,match_outcome,skill_overlap_ratio,matched_skill_count,required_skill_count,tfidf_similarity,domain_match,interest_overlap_ratio,cluster_id,cluster_segment,explanation
31dcad26-4ef6-4733-ae9d-014171bbf233,proj_0280,1,1,75.8868,74.0002,0.9996,70.7416,1,1.0,4,4,0.1977,1,0.3333,2,High Open-Source Contributor,Exceptional match (Score: 75.9). Matched 4/4 required skills (100%). high text similarity (0.20). domain aligned. Segment: High Open-Source Contributor.
d095cbba-302b-48b1-b0fc-d4269950c37a,proj_0280,2,1,74.0268,72.5871,0.9996,71.7812,1,0.75,3,4,0.3336,1,0.0,1,Hackathon Champion,Strong match (Score: 74.0). Matched 3/4 required skills (75%). high text similarity (0.33). domain aligned. Segment: Hackathon Champion.
e74cd5e6-4aad-460f-9ec1-a6eac48a4a58,proj_0280,3,2,67.8371,63.6278,0.9995,52.5916,1,0.75,3,4,0.2934,0,0.2,0,Applied Project Specialist,Strong match (Score: 67.8). Matched 3/4 required skills (75%). high text similarity (0.29). Segment: Applied Project Specialist.
1ec54584-53e9-4aeb-849b-1ecb628f6920,proj_0280,4,4,64.199,54.8387,0.9984,58.1201,1,1.0,4,4,0.1541,0,0.0,2,High Open-Source Contributor,Strong match (Score: 64.2). Matched 4/4 required skills (100%). high text similarity (0.15). Segment: High Open-Source Contributor.
7b2e3b2a-c45e-40d1-b5a3-f4c25123b11c,proj_0280,5,1,62.8059,54.3903,0.9996,55.1165,1,0.5,2,4,0.1819,1,0.3333,2,High Open-Source Contributor,Strong match (Score: 62.8). Matched 2/4 required skills (50%). high text similarity (0.18). domain aligned. Segment: High Open-Source Contributor.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0280,6,5,61.8,53.6588,0.9996,45.5049,1,0.5,2,4,0.1899,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 61.8). Matched 2/4 required skills (50%). high text similarity (0.19). domain aligned. Segment: Emerging Generalist Builder.
ed5299a2-0bad-49b4-926e-1cf67c877fe8,proj_0280,7,2,61.7396,52.8714,0.9995,56.6641,1,0.75,3,4,0.1654,0,0.25,1,Hackathon Champion,Strong match (Score: 61.7). Matched 3/4 required skills (75%). high text similarity (0.17). Segment: Hackathon Champion.
5bb79aa1-96a0-4574-ab8a-8a44cc9b7d84,proj_0280,8,3,60.8282,51.4729,0.9992,56.3273,1,0.75,3,4,0.1842,0,0.0,2,High Open-Source Contributor,Strong match (Score: 60.8). Matched 3/4 required skills (75%). high text similarity (0.18). Segment: High Open-Source Contributor.
63d56c69-55e3-4528-b118-8b57a258f729,proj_0280,9,3,60.0623,51.0321,0.9995,49.0021,1,0.75,3,4,0.1443,0,0.0,0,Applied Project Specialist,Strong match (Score: 60.1). Matched 3/4 required skills (75%). Segment: Applied Project Specialist.
348841ad-ba6a-47d4-b330-96d68c5c0b3f,proj_0280,10,2,59.9931,50.3228,0.9996,43.2405,1,0.5,2,4,0.1584,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 60.0). Matched 2/4 required skills (50%). high text similarity (0.16). domain aligned. Segment: Emerging Generalist Builder.
61fd5470-3e56-4a8f-95c3-c80c3571e83a,proj_0281,1,2,76.2573,74.2683,0.9996,78.2224,1,1.0,3,3,0.2708,1,0.0,1,Hackathon Champion,Exceptional match (Score: 76.3). Matched 3/3 required skills (100%). high text similarity (0.27). domain aligned. Segment: Hackathon Champion.
65fb74d3-9211-4e75-a64c-e76a89893ccc,proj_0281,2,3,67.1387,60.0731,0.9995,59.5677,1,1.0,3,3,0.2083,0,0.0,0,Applied Project Specialist,Strong match (Score: 67.1). Matched 3/3 required skills (100%). high text similarity (0.21). Segment: Applied Project Specialist.
0664ac18-e4b1-4687-a748-cf62f7e567f9,proj_0281,3,6,66.7353,59.6795,0.9995,60.5885,1,1.0,3,3,0.1919,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.7). Matched 3/3 required skills (100%). high text similarity (0.19). Segment: High Open-Source Contributor.
71356e5d-9127-4bbd-9772-a4c4e1f40a13,proj_0281,4,6,66.2341,58.4265,0.9995,54.3304,1,1.0,3,3,0.1919,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.2). Matched 3/3 required skills (100%). high text similarity (0.19). Segment: High Open-Source Contributor.
4c7158f5-0178-4764-91e9-206adc1abe4b,proj_0281,5,3,64.2913,55.4044,0.9996,52.802,1,0.6667,2,3,0.1983,1,0.0,2,High Open-Source Contributor,Strong match (Score: 64.3). Matched 2/3 required skills (67%). high text similarity (0.20). domain aligned. Segment: High Open-Source Contributor.
5650aad2-20d6-4baf-b306-cf8f848814e9,proj_0281,6,3,63.7817,54.4118,0.9996,50.9248,1,0.6667,2,3,0.1908,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 63.8). Matched 2/3 required skills (67%). high text similarity (0.19). domain aligned. Segment: Emerging Generalist Builder.
c9eb73ea-d077-44ec-b88c-690272b8f0e7,proj_0281,7,2,62.8126,52.5778,0.9996,40.1915,1,0.6667,2,3,0.1751,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 62.8). Matched 2/3 required skills (67%). high text similarity (0.18). domain aligned. Segment: Emerging Generalist Builder.
661f3618-4b9f-4890-b5b9-ac942b752fd5,proj_0281,8,1,62.4786,51.1314,0.9996,54.7121,1,0.6667,2,3,0.1914,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 62.5). Matched 2/3 required skills (67%). high text similarity (0.19). domain aligned. Segment: Emerging Generalist Builder.
a660ca84-0849-42e6-9324-a286f016aa5b,proj_0281,9,3,61.8773,52.8058,0.9995,52.7135,1,0.6667,2,3,0.2402,0,0.2,2,High Open-Source Contributor,Strong match (Score: 61.9). Matched 2/3 required skills (67%). high text similarity (0.24). Segment: High Open-Source Contributor.
9cd942b8-00f7-495c-9c10-d6c9e2b36f57,proj_0281,10,11,55.3484,41.2998,0.9995,46.0579,1,0.6667,2,3,0.1451,0,0.0,2,High Open-Source Contributor,Strong match (Score: 55.3). Matched 2/3 required skills (67%). Segment: High Open-Source Contributor.
9bba2348-18e5-4a9c-af06-3a0a13237599,proj_0282,1,1,74.1128,71.4758,0.9996,73.7231,1,1.0,3,3,0.2023,1,0.0,2,High Open-Source Contributor,Strong match (Score: 74.1). Matched 3/3 required skills (100%). high text similarity (0.20). domain aligned. Segment: High Open-Source Contributor.
4732886f-ea61-4283-92e8-e4dd176e752e,proj_0282,2,2,64.7996,55.2489,0.9995,44.5526,1,1.0,3,3,0.181,0,0.0,2,High Open-Source Contributor,Strong match (Score: 64.8). Matched 3/3 required skills (100%). high text similarity (0.18). Segment: High Open-Source Contributor.
10bc86f8-4c4f-44c5-ac1f-8300667bcd91,proj_0282,3,3,64.2436,54.5977,0.9995,47.6951,1,1.0,3,3,0.1613,0,0.0,2,High Open-Source Contributor,Strong match (Score: 64.2). Matched 3/3 required skills (100%). high text similarity (0.16). Segment: High Open-Source Contributor.
dff336e8-f014-4b2f-8fc6-e0d658b2c6ee,proj_0282,4,5,55.7254,41.6685,0.9995,41.5507,1,0.6667,2,3,0.1604,0,0.0,2,High Open-Source Contributor,Strong match (Score: 55.7). Matched 2/3 required skills (67%). high text similarity (0.16). Segment: High Open-Source Contributor.
7b2e3b2a-c45e-40d1-b5a3-f4c25123b11c,proj_0282,5,11,55.5541,42.1664,0.9993,36.3953,1,0.6667,2,3,0.1361,0,0.0,2,High Open-Source Contributor,Strong match (Score: 55.6). Matched 2/3 required skills (67%). Segment: High Open-Source Contributor.
7eae055b-58e7-4ccf-b97e-b3d17f153640,proj_0282,6,9,55.3154,43.2328,0.9988,45.0,1,0.3333,1,3,0.0928,1,0.3333,2,High Open-Source Contributor,Strong match (Score: 55.3). Matched 1/3 required skills (33%). domain aligned. Segment: High Open-Source Contributor.
99d675f5-481c-4a42-ab83-626ee52dd60c,proj_0282,7,19,54.1068,41.8508,0.999,42.5092,1,0.3333,1,3,0.0709,1,0.2,0,Applied Project Specialist,Strong match (Score: 54.1). Matched 1/3 required skills (33%). domain aligned. Segment: Applied Project Specialist.
68850a10-ff2d-4844-b456-e19c970488a0,proj_0282,8,5,53.9511,38.8039,0.9994,24.9292,1,0.6667,2,3,0.1187,0,0.0,0,Applied Project Specialist,Strong match (Score: 54.0). Matched 2/3 required skills (67%). Segment: Applied Project Specialist.
fcf55a24-23c2-4309-a192-7f47d52acf29,proj_0282,9,16,53.3755,39.8538,0.9976,44.5741,1,0.3333,1,3,0.0782,1,0.2,3,Emerging Generalist Builder,Strong match (Score: 53.4). Matched 1/3 required skills (33%). domain aligned. Segment: Emerging Generalist Builder.
3379e8e7-6522-45ad-8b4b-c42d65e752d1,proj_0282,10,9,53.2993,37.7032,0.9994,50.6869,1,0.6667,2,3,0.1046,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 53.3). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
6784c2a4-5419-4346-bd1e-8ddef76ea579,proj_0283,1,1,64.6685,54.79,0.9994,56.487,1,1.0,2,2,0.1847,0,0.0,2,High Open-Source Contributor,Strong match (Score: 64.7). Matched 2/2 required skills (100%). high text similarity (0.18). Segment: High Open-Source Contributor.
b3b6351b-3567-4776-9e69-58952ccbd617,proj_0283,2,6,63.6939,52.9798,0.9995,53.3142,1,1.0,2,2,0.1678,0,0.0,2,High Open-Source Contributor,Strong match (Score: 63.7). Matched 2/2 required skills (100%). high text similarity (0.17). Segment: High Open-Source Contributor.
3a212f49-df4c-495e-9787-a66a9881678f,proj_0283,3,11,63.3387,52.4256,0.9995,56.5757,1,1.0,2,2,0.1589,0,0.0,2,High Open-Source Contributor,Strong match (Score: 63.3). Matched 2/2 required skills (100%). high text similarity (0.16). Segment: High Open-Source Contributor.
3f631164-dc26-430c-8497-8c7760bfcedd,proj_0283,4,9,62.5037,50.9006,0.9995,53.9941,1,1.0,2,2,0.1439,0,0.0,1,Hackathon Champion,Strong match (Score: 62.5). Matched 2/2 required skills (100%). Segment: Hackathon Champion.
887a6e2f-751f-4c67-b70f-e6710e6db785,proj_0283,5,1,62.3869,50.4811,0.9995,44.8289,1,1.0,2,2,0.1473,0,0.0,2,High Open-Source Contributor,Strong match (Score: 62.4). Matched 2/2 required skills (100%). Segment: High Open-Source Contributor.
7465b2ff-ad02-4e92-a603-cc3d842cfced,proj_0283,6,1,62.2089,49.7472,0.9995,43.2043,1,1.0,2,2,0.155,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 62.2). Matched 2/2 required skills (100%). high text similarity (0.15). Segment: Emerging Generalist Builder.
7330eba1-85ce-43aa-866d-b5df0c4f5175,proj_0283,7,4,62.1436,50.5515,0.9995,50.8714,1,1.0,2,2,0.1292,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 62.1). Matched 2/2 required skills (100%). Segment: Emerging Generalist Builder.
c4e69c9e-4472-40aa-ae9e-e98402e48d1b,proj_0283,8,5,62.0971,50.4389,0.9994,51.9535,1,1.0,2,2,0.1293,0,0.0,0,Applied Project Specialist,Strong match (Score: 62.1). Matched 2/2 required skills (100%). Segment: Applied Project Specialist.
31923181-f583-4704-8bd5-7071757bb7b2,proj_0283,9,9,62.0656,50.4466,0.9995,50.2182,1,1.0,2,2,0.1268,0,0.0,2,High Open-Source Contributor,Strong match (Score: 62.1). Matched 2/2 required skills (100%). Segment: High Open-Source Contributor.
0d7aa2ad-f54e-438f-805a-7cb4ac9fb423,proj_0283,10,10,62.021,49.7426,0.9995,44.4,1,1.0,2,2,0.1426,0,0.0,2,High Open-Source Contributor,Strong match (Score: 62.0). Matched 2/2 required skills (100%). Segment: High Open-Source Contributor.
764a5184-1cb3-4b67-90a5-b8daa11ab4db,proj_0284,1,1,73.5065,69.6975,0.9996,69.8976,1,1.0,3,3,0.2093,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 73.5). Matched 3/3 required skills (100%). high text similarity (0.21). domain aligned. Segment: Emerging Generalist Builder.
b7e2ecbc-d330-413a-92ac-d3f85a79ef85,proj_0284,2,3,64.5617,54.9242,0.9995,55.1321,1,1.0,3,3,0.1738,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 64.6). Matched 3/3 required skills (100%). high text similarity (0.17). Segment: Emerging Generalist Builder.
a488a43c-38ab-4a5d-b6d1-e4ebb9f9c281,proj_0284,3,4,54.6618,40.3183,0.9994,43.1625,1,0.6667,2,3,0.1257,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 54.7). Matched 2/3 required skills (67%). Segment: Emerging Generalist Builder.
ee8e02a0-9f5d-4f2a-98f8-77485ed5989e,proj_0284,4,6,54.4012,40.3605,0.9995,37.5812,1,0.6667,2,3,0.107,0,0.0,2,High Open-Source Contributor,Strong match (Score: 54.4). Matched 2/3 required skills (67%). Segment: High Open-Source Contributor.
c9831642-b32a-482c-8fe5-23aa771dc05a,proj_0284,5,4,51.7044,36.2472,0.9963,37.7038,1,0.3333,1,3,0.0989,1,0.0,1,Hackathon Champion,Strong match (Score: 51.7). Matched 1/3 required skills (33%). domain aligned. Segment: Hackathon Champion.
78fc6901-7fbc-449d-ba7c-32ccbe16273a,proj_0284,6,9,50.0065,34.95,0.9975,30.4939,1,0.3333,1,3,0.1179,0,0.4,2,High Open-Source Contributor,Strong match (Score: 50.0). Matched 1/3 required skills (33%). Segment: High Open-Source Contributor.
0664ac18-e4b1-4687-a748-cf62f7e567f9,proj_0284,7,24,49.7551,35.4978,0.9974,43.8102,1,0.0,0,3,0.1256,1,0.5,2,High Open-Source Contributor,Moderate match (Score: 49.8). Matched 0/3 required skills (0%). domain aligned. Segment: High Open-Source Contributor.
76a0650f-3ab3-46ef-a7bd-0757f8840278,proj_0284,8,9,48.2994,32.7736,0.9966,35.7484,1,0.0,0,3,0.1028,1,0.5,2,High Open-Source Contributor,Moderate match (Score: 48.3). Matched 0/3 required skills (0%). domain aligned. Segment: High Open-Source Contributor.
fd53b824-68d3-4bf7-b335-9690414454ca,proj_0284,9,30,47.5059,29.5684,0.9955,29.9204,1,0.0,0,3,0.2209,1,0.0,3,Emerging Generalist Builder,Moderate match (Score: 47.5). Matched 0/3 required skills (0%). high text similarity (0.22). domain aligned. Segment: Emerging Generalist Builder.
d0eb8a5d-6237-4eec-a4e0-158099cc2659,proj_0284,10,20,47.438,30.723,0.9968,40.6065,1,0.3333,1,3,0.0719,0,0.3333,2,High Open-Source Contributor,Moderate match (Score: 47.4). Matched 1/3 required skills (33%). Segment: High Open-Source Contributor.
da656870-ec8c-477f-ac77-d99f762a096a,proj_0285,1,2,69.6068,64.0382,0.9996,60.7112,1,1.0,5,5,0.2669,0,0.0,0,Applied Project Specialist,Strong match (Score: 69.6). Matched 5/5 required skills (100%). high text similarity (0.27). Segment: Applied Project Specialist.
0c80f749-3d68-49f7-b466-a887bbecea6b,proj_0285,2,2,67.8312,61.2829,0.9995,64.8252,1,1.0,5,5,0.2222,0,0.0,2,High Open-Source Contributor,Strong match (Score: 67.8). Matched 5/5 required skills (100%). high text similarity (0.22). Segment: High Open-Source Contributor.
689ef428-5690-41ea-8a1b-ebc15103c183,proj_0285,3,6,63.2904,55.3285,0.9996,63.8476,1,0.8,4,5,0.2114,0,0.0,2,High Open-Source Contributor,Strong match (Score: 63.3). Matched 4/5 required skills (80%). high text similarity (0.21). Segment: High Open-Source Contributor.
c443afae-85b7-4769-9c9b-3aa42d2f9b49,proj_0285,4,5,61.5815,51.7087,0.9995,47.861,1,0.8,4,5,0.1942,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 61.6). Matched 4/5 required skills (80%). high text similarity (0.19). Segment: Emerging Generalist Builder.
b92bae36-b338-429c-af78-0cbf3fb8795f,proj_0285,5,7,61.361,51.5662,0.9996,42.6312,1,0.8,4,5,0.1831,0,0.0,2,High Open-Source Contributor,Strong match (Score: 61.4). Matched 4/5 required skills (80%). high text similarity (0.18). Segment: High Open-Source Contributor.
29a70b35-707c-484f-8bb5-8b215d6ebcd4,proj_0285,6,9,59.8085,49.3087,0.9995,50.686,1,0.8,4,5,0.14,0,0.0,2,High Open-Source Contributor,Strong match (Score: 59.8). Matched 4/5 required skills (80%). Segment: High Open-Source Contributor.
359cd95a-3ba1-415a-89c5-e2d4d3e11945,proj_0285,7,7,58.5364,48.4584,0.9996,54.529,1,0.6,3,5,0.211,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.5). Matched 3/5 required skills (60%). high text similarity (0.21). Segment: High Open-Source Contributor.
a4110e45-2926-4e7f-8678-ab3a4210a5f1,proj_0285,8,10,58.3115,47.2549,0.9995,53.2371,1,0.6,3,5,0.2283,0,0.0,1,Hackathon Champion,Strong match (Score: 58.3). Matched 3/5 required skills (60%). high text similarity (0.23). Segment: Hackathon Champion.
14f94e94-7722-4ae8-8b7e-be63c79c6533,proj_0285,9,5,58.2079,47.0972,0.9995,52.2927,1,0.6,3,5,0.2256,0,0.0,2,High Open-Source Contributor,Strong match (Score: 58.2). Matched 3/5 required skills (60%). high text similarity (0.23). Segment: High Open-Source Contributor.
85821370-f883-484e-94ee-f6ae8dc26c65,proj_0285,10,3,56.9215,46.8888,0.9995,50.5421,1,0.6,3,5,0.1454,0,0.0,1,Hackathon Champion,Strong match (Score: 56.9). Matched 3/5 required skills (60%). Segment: Hackathon Champion.
da656870-ec8c-477f-ac77-d99f762a096a,proj_0286,1,1,76.5558,75.0296,0.9996,72.4537,1,1.0,4,4,0.2704,1,0.0,0,Applied Project Specialist,Exceptional match (Score: 76.6). Matched 4/4 required skills (100%). high text similarity (0.27). domain aligned. Segment: Applied Project Specialist.
0c80f749-3d68-49f7-b466-a887bbecea6b,proj_0286,2,3,66.8318,59.8345,0.9993,53.5209,1,1.0,4,4,0.1946,0,0.0,2,High Open-Source Contributor,Strong match (Score: 66.8). Matched 4/4 required skills (100%). high text similarity (0.19). Segment: High Open-Source Contributor.
85821370-f883-484e-94ee-f6ae8dc26c65,proj_0286,3,2,62.3372,55.3543,0.9995,57.1644,1,0.5,2,4,0.1807,1,0.0,1,Hackathon Champion,Strong match (Score: 62.3). Matched 2/4 required skills (50%). high text similarity (0.18). domain aligned. Segment: Hackathon Champion.
689ef428-5690-41ea-8a1b-ebc15103c183,proj_0286,4,8,60.1977,50.0581,0.9995,48.5045,1,0.75,3,4,0.1793,0,0.0,2,High Open-Source Contributor,Strong match (Score: 60.2). Matched 3/4 required skills (75%). high text similarity (0.18). Segment: High Open-Source Contributor.
14f94e94-7722-4ae8-8b7e-be63c79c6533,proj_0286,5,2,60.1677,49.8106,0.9995,47.3441,1,0.75,3,4,0.1839,0,0.0,2,High Open-Source Contributor,Strong match (Score: 60.2). Matched 3/4 required skills (75%). high text similarity (0.18). Segment: High Open-Source Contributor.
a4110e45-2926-4e7f-8678-ab3a4210a5f1,proj_0286,6,7,59.9617,49.2168,0.9994,44.7399,1,0.75,3,4,0.1862,0,0.0,1,Hackathon Champion,Strong match (Score: 60.0). Matched 3/4 required skills (75%). high text similarity (0.19). Segment: Hackathon Champion.
49d37776-22f9-4efe-8ffc-2b6f76e8f19c,proj_0286,7,3,59.6225,49.8238,0.9996,49.2329,1,0.5,2,4,0.147,1,0.0,3,Emerging Generalist Builder,Strong match (Score: 59.6). Matched 2/4 required skills (50%). domain aligned. Segment: Emerging Generalist Builder.
5cab9df0-fce9-4f96-b7d4-77b04d8ef79a,proj_0286,8,6,59.1029,48.7948,0.9995,50.8348,1,0.5,2,4,0.14,1,0.0,1,Hackathon Champion,Strong match (Score: 59.1). Matched 2/4 required skills (50%). domain aligned. Segment: Hackathon Champion.
a483616c-ea51-4637-8408-10f68d7edbd4,proj_0286,9,4,59.015,49.2651,0.9996,49.2538,1,0.5,2,4,0.1214,1,0.0,2,High Open-Source Contributor,Strong match (Score: 59.0). Matched 2/4 required skills (50%). domain aligned. Segment: High Open-Source Contributor.
c443afae-85b7-4769-9c9b-3aa42d2f9b49,proj_0286,10,9,58.9831,47.584,0.9993,48.5687,1,0.75,3,4,0.1647,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 59.0). Matched 3/4 required skills (75%). high text similarity (0.16). Segment: Emerging Generalist Builder.
482ad2c1-897a-4d02-a049-2588feb555c9,proj_0287,1,2,75.3077,68.9967,0.9995,74.1,1,1.0,3,3,0.4816,0,0.2,2,High Open-Source Contributor,Exceptional match (Score: 75.3). Matched 3/3 required skills (100%). high text similarity (0.48). Segment: High Open-Source Contributor.
37921f8e-6940-4221-a34b-d7be678be5c4,proj_0287,2,2,74.5026,68.2152,0.9995,75.8575,1,1.0,3,3,0.4821,0,0.0,0,Applied Project Specialist,Strong match (Score: 74.5). Matched 3/3 required skills (100%). high text similarity (0.48). Segment: Applied Project Specialist.
5f9cfcc6-552b-4718-a0ae-2c03abd29b11,proj_0287,3,3,73.6772,65.9555,0.9995,66.9025,1,1.0,3,3,0.454,0,0.2,3,Emerging Generalist Builder,Strong match (Score: 73.7). Matched 3/3 required skills (100%). high text similarity (0.45). Segment: Emerging Generalist Builder.
11ae27ca-bf45-46bd-9607-4def4f4b9847,proj_0287,4,3,72.8018,65.3208,0.9995,73.075,1,1.0,3,3,0.4459,0,0.0,1,Hackathon Champion,Strong match (Score: 72.8). Matched 3/3 required skills (100%). high text similarity (0.45). Segment: Hackathon Champion.
b7dad599-a16d-4fcf-b509-98101812c67c,proj_0287,5,3,72.7785,64.6062,0.9995,67.3768,1,1.0,3,3,0.4634,0,0.0,2,High Open-Source Contributor,Strong match (Score: 72.8). Matched 3/3 required skills (100%). high text similarity (0.46). Segment: High Open-Source Contributor.
e79850c2-c17a-4aac-b2b3-52194b911c0a,proj_0287,6,2,72.7485,64.4074,0.9995,65.1228,1,1.0,3,3,0.4667,0,0.0,2,High Open-Source Contributor,Strong match (Score: 72.7). Matched 3/3 required skills (100%). high text similarity (0.47). Segment: High Open-Source Contributor.
6750c492-31c8-4aa9-8d43-05cfda6f0f44,proj_0287,7,1,72.2178,62.102,0.9995,57.8715,1,1.0,3,3,0.4928,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 72.2). Matched 3/3 required skills (100%). high text similarity (0.49). Segment: Emerging Generalist Builder.
5fbb6942-6c35-4a1b-ad7e-c04350c2a97c,proj_0287,8,1,71.5958,62.0844,0.9995,72.7181,1,1.0,3,3,0.4518,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 71.6). Matched 3/3 required skills (100%). high text similarity (0.45). Segment: Emerging Generalist Builder.
b5b19d8a-de3e-45ba-bba5-521f2a25f95f,proj_0287,9,6,67.3105,56.1244,0.9995,55.773,1,0.6667,2,3,0.4917,0,0.3333,2,High Open-Source Contributor,Strong match (Score: 67.3). Matched 2/3 required skills (67%). high text similarity (0.49). Segment: High Open-Source Contributor.
085e4057-c0dd-431b-a78c-ff334b23176d,proj_0287,10,2,65.6431,56.0589,0.9995,65.6749,1,0.6667,2,3,0.4045,0,0.2,3,Emerging Generalist Builder,Strong match (Score: 65.6). Matched 2/3 required skills (67%). high text similarity (0.40). Segment: Emerging Generalist Builder.
37921f8e-6940-4221-a34b-d7be678be5c4,proj_0288,1,1,82.1021,80.2516,0.9996,87.1418,1,1.0,4,4,0.5009,1,0.0,0,Applied Project Specialist,Exceptional match (Score: 82.1). Matched 4/4 required skills (100%). high text similarity (0.50). domain aligned. Segment: Applied Project Specialist.
482ad2c1-897a-4d02-a049-2588feb555c9,proj_0288,2,1,81.1544,78.7785,0.9996,80.7175,1,1.0,4,4,0.477,1,0.0,2,High Open-Source Contributor,Exceptional match (Score: 81.2). Matched 4/4 required skills (100%). high text similarity (0.48). domain aligned. Segment: High Open-Source Contributor.
5f9cfcc6-552b-4718-a0ae-2c03abd29b11,proj_0288,3,1,79.4544,75.5523,0.9996,78.2927,1,1.0,4,4,0.4497,1,0.0,3,Emerging Generalist Builder,Exceptional match (Score: 79.5). Matched 4/4 required skills (100%). high text similarity (0.45). domain aligned. Segment: Emerging Generalist Builder.
6c14e06c-348f-4870-8099-0da821e87a20,proj_0288,4,1,76.1831,72.8289,0.9996,68.7616,1,0.75,3,4,0.4709,1,0.0,3,Emerging Generalist Builder,Exceptional match (Score: 76.2). Matched 3/4 required skills (75%). high text similarity (0.47). domain aligned. Segment: Emerging Generalist Builder.
b5b19d8a-de3e-45ba-bba5-521f2a25f95f,proj_0288,5,1,75.9732,71.6143,0.9996,59.7161,1,0.75,3,4,0.4893,1,0.0,2,High Open-Source Contributor,Exceptional match (Score: 76.0). Matched 3/4 required skills (75%). high text similarity (0.49). domain aligned. Segment: High Open-Source Contributor.
73959e1f-79e1-4754-a8eb-88b8c30b76cb,proj_0288,6,2,73.6731,67.4841,0.9995,67.7032,1,1.0,4,4,0.4463,0,0.0,3,Emerging Generalist Builder,Strong match (Score: 73.7). Matched 4/4 required skills (100%). high text similarity (0.45). Segment: Emerging Generalist Builder.
11ae27ca-bf45-46bd-9607-4def4f4b9847,proj_0288,7,2,72.9663,66.5982,0.9995,69.5585,1,1.0,4,4,0.4228,0,0.0,1,Hackathon Champion,Strong match (Score: 73.0). Matched 4/4 required skills (100%). high text similarity (0.42). Segment: Hackathon Champion.
e79850c2-c17a-4aac-b2b3-52194b911c0a,proj_0288,8,3,72.3973,64.7633,0.9995,61.8911,1,1.0,4,4,0.4338,0,0.0,2,High Open-Source Contributor,Strong match (Score: 72.4). Matched 4/4 required skills (100%). high text similarity (0.43). Segment: High Open-Source Contributor.
47a94596-24f8-4c7c-9961-3337e72d1feb,proj_0288,9,5,68.4392,60.0229,0.9995,63.7189,1,0.75,3,4,0.463,0,0.0,0,Applied Project Specialist,Strong match (Score: 68.4). Matched 3/4 required skills (75%). high text similarity (0.46). Segment: Applied Project Specialist.
96ebb060-cb7a-48bc-b2e3-6af9fc20d345,proj_0288,10,3,68.366,58.7749,0.9995,60.2138,1,0.75,3,4,0.4914,0,0.0,2,High Open-Source Contributor,Strong match (Score: 68.4). Matched 3/4 required skills (75%). high text similarity (0.49). Segment: High Open-Source Contributor.
550d3980-7d3a-4102-86fa-046f33d46845,proj_0289,1,1,77.7986,77.3489,0.9996,76.3931,1,1.0,3,3,0.2914,1,0.0,2,High Open-Source Contributor,Exceptional match (Score: 77.8). Matched 3/3 required skills (100%). high text similarity (0.29). domain aligned. Segment: High Open-Source Contributor.
3a212f49-df4c-495e-9787-a66a9881678f,proj_0289,2,2,75.6543,72.8019,0.9995,69.392,1,1.0,3,3,0.2699,1,0.0,2,High Open-Source Contributor,Exceptional match (Score: 75.7). Matched 3/3 required skills (100%). high text similarity (0.27). domain aligned. Segment: High Open-Source Contributor.
31923181-f583-4704-8bd5-7071757bb7b2,proj_0289,3,3,70.3277,64.688,0.9995,60.943,1,1.0,3,3,0.2645,0,0.2,2,High Open-Source Contributor,Strong match (Score: 70.3). Matched 3/3 required skills (100%). high text similarity (0.26). Segment: High Open-Source Contributor.
ae3dcd6d-68be-4555-8891-2616eea6618b,proj_0289,4,5,68.8967,62.2404,0.9995,60.288,1,1.0,3,3,0.2677,0,0.0,0,Applied Project Specialist,Strong match (Score: 68.9). Matched 3/3 required skills (100%). high text similarity (0.27). Segment: Applied Project Specialist.
1ac50d1b-e5e1-448b-9a7c-d0b1946dd32f,proj_0289,5,7,68.471,61.5249,0.9993,59.8311,1,1.0,3,3,0.2588,0,0.0,0,Applied Project Specialist,Strong match (Score: 68.5). Matched 3/3 required skills (100%). high text similarity (0.26). Segment: Applied Project Specialist.
0d7aa2ad-f54e-438f-805a-7cb4ac9fb423,proj_0289,6,2,68.2231,60.1439,0.9995,61.2563,1,1.0,3,3,0.2787,0,0.0,2,High Open-Source Contributor,Strong match (Score: 68.2). Matched 3/3 required skills (100%). high text similarity (0.28). Segment: High Open-Source Contributor.
