student_id,skills,skill_count
89d8fc5d-e5fd-43e4-9fa2-b97feeb783d5,"[""Presentation"", ""Primavera"", ""Problem Solving"", ""Revit"", ""Structural Analysis"", ""Surveying""]",6
aff604cd-f7da-4db8-84b1-9a8b7025294f,"[""DevOps"", ""Docker"", ""Firebase"", ""HTML/CSS"", ""JavaScript"", ""MongoDB"", ""MySQL"", ""Problem Solving"", ""Vue.js""]",9
8ad6c823-a9c7-4460-aa3b-8594a99e72f2,"[""Aerodynamics"", ""CFD"", ""Flight Mechanics"", ""Problem Solving"", ""Propulsion Systems"", ""SolidWorks""]",6
4a592bb5-0eb1-4432-9361-7200f4085604,"[""Bioprocess Engineering"", ""Biostatistics"", ""CRISPR Design"", ""Genomics"", ""Git"", ""Problem Solving"", ""PyMOL"", ""Python"", ""R""]",9
47a94596-24f8-4c7c-9961-3337e72d1feb,"[""Adobe Illustrator"", ""CAD Fashion"", ""Fashion Analytics"", ""Garment Manufacturing"", ""Merchandising"", ""Pattern Making"", ""Presentation"", ""Team Leadership"", ""Textile Science""]",9
e2cd9ecd-2a7e-47a0-a70f-5b6c97586fa9,"[""3D Printing"", ""CFD"", ""CNC Programming"", ""Communication"", ""FEA"", ""Fluid Mechanics"", ""Fusion 360"", ""MATLAB"", ""Presentation"", ""Thermodynamics""]",10
2fbfa86f-52f2-4cd0-a0d9-623b6209eccd,"[""Hadoop"", ""SQL"", ""Spark"", ""Statistical Modeling"", ""Team Leadership""]",5
ceb57173-b7f5-48a0-998f-44a39197a8ac,"[""AutoCAD"", ""CATIA"", ""Fluid Mechanics"", ""GD&T"", ""Problem Solving""]",5
f37400af-de93-44f8-b68e-61e1a07cbf84,"[""CHEMCAD"", ""Communication"", ""Fluid Mechanics"", ""Heat Transfer"", ""Polymer Chemistry"", ""Process Control"", ""Reaction Engineering""]",7
c5644ec7-56a1-4c47-9050-b7704cf711bd,"[""C++"", ""Git"", ""Java"", ""Presentation"", ""React"", ""Redis"", ""System Design"", ""TypeScript""]",8
25444a13-cd34-4765-9746-ff99a1521325,"[""Arduino"", ""DICOM"", ""LabVIEW"", ""MATLAB"", ""Medical Imaging"", ""SolidWorks"", ""Team Leadership""]",7
9819149e-0509-4b74-a86f-7975147d2768,"[""Burp Suite"", ""Metasploit"", ""OWASP"", ""Penetration Testing"", ""Presentation"", ""Python"", ""Team Leadership"", ""Wireshark""]",8
73959e1f-79e1-4754-a8eb-88b8c30b76cb,"[""CAD Fashion"", ""CLO 3D"", ""Git"", ""Merchandising"", ""Pattern Making""]",5
ee0e5321-7a36-48e8-a779-33227c94a127,"[""3ds Max"", ""AutoCAD"", ""BIM"", ""Grasshopper"", ""Rapid Prototyping"", ""Revit"", ""Rhino"", ""SketchUp"", ""Sustainable Design"", ""Urban Planning""]",10
595e0130-e17f-413e-b188-78166328de09,"[""AutoCAD Civil 3D"", ""GIS"", ""Geotechnical Engineering"", ""Hydrology"", ""Presentation"", ""Problem Solving"", ""Revit"", ""SAP2000"", ""STAAD Pro""]",9
ee8e02a0-9f5d-4f2a-98f8-77485ed5989e,"[""Express.js"", ""Firebase"", ""Git"", ""HTML/CSS"", ""JavaScript"", ""MongoDB"", ""MySQL"", ""REST API"", ""Team Leadership""]",9
32ac216b-0872-4b63-8b3d-efe240162165,"[""LlamaIndex"", ""Presentation"", ""Python"", ""RAG"", ""Scikit-Learn""]",5
71356e5d-9127-4bbd-9772-a4c4e1f40a13,"[""Arduino"", ""Communication"", ""DCS"", ""Embedded Systems"", ""Instrumentation"", ""LabVIEW"", ""PLC"", ""Process Control"", ""Rapid Prototyping"", ""SCADA"", ""Sensors""]",11
039089eb-97a5-449d-bee2-00908fe0a587,"[""AutoCAD Civil 3D"", ""ETABS"", ""GIS"", ""Geotechnical Engineering"", ""Problem Solving"", ""SAP2000"", ""STAAD Pro"", ""Structural Analysis""]",8
9f9b0eda-2962-4e7d-b183-2577399042d9,"[""Agile/Scrum"", ""Business Strategy"", ""Financial Modeling"", ""Market Research"", ""Presentation"", ""Rapid Prototyping"", ""Strategic Planning"", ""Team Leadership""]",8
fcf55a24-23c2-4309-a192-7f47d52acf29,"[""Arena Simulation"", ""Communication"", ""Git"", ""Lean Manufacturing"", ""Operations Research"", ""Process Optimization"", ""Python"", ""SQL"", ""Six Sigma"", ""Supply Chain"", ""Tableau""]",11
c1a1ab53-2ff7-4fec-b883-968673ac227a,"[""Deep Learning"", ""Git"", ""MLOps"", ""NLP"", ""NumPy"", ""OpenCV"", ""PyTorch"", ""Python"", ""SQL"", ""Scikit-Learn"", ""Team Leadership""]",11
5f9cfcc6-552b-4718-a0ae-2c03abd29b11,"[""Adobe Illustrator"", ""CAD Fashion"", ""CLO 3D"", ""Fashion Analytics"", ""Garment Manufacturing"", ""Git"", ""Merchandising"", ""Pattern Making"", ""Textile Science""]",9
0c35f9a0-6d65-4934-a241-359a7e8a4f8b,"[""Arduino"", ""Communication"", ""MATLAB"", ""PLC"", ""Power Electronics"", ""Presentation"", ""Proteus"", ""Simulink""]",8
e010432f-7f95-480f-9c68-b6292bbbbefd,"[""Agile/Scrum"", ""Business Strategy"", ""Data Analytics"", ""Financial Modeling"", ""Git"", ""Market Research"", ""Pitching"", ""Product Management"", ""Strategic Planning"", ""Team Leadership""]",10
f2678cee-0f88-456f-9d8c-da04a86f8ea8,"[""Agile/Scrum"", ""Business Strategy"", ""Data Analytics"", ""Financial Modeling"", ""Market Research"", ""Pitching"", ""Presentation"", ""Product Management"", ""Strategic Planning"", ""Team Leadership""]",10
2df251e3-b72c-4b1c-be29-4f4a1a0e19f7,"[""Cloud Computing"", ""Git"", ""Java"", ""Software Engineering"", ""Web Development""]",5
ee3b1533-299c-4e72-98f8-51677fd888c2,"[""Communication"", ""Cryptography"", ""Linux"", ""Metasploit"", ""Penetration Testing""]",5
03152bf2-5613-4b4e-bfb1-5457c4f81fb3,"[""Chemical Safety"", ""Fluid Mechanics"", ""MATLAB"", ""Mass Transfer"", ""Presentation""]",5
61ef963c-2d5a-43ec-831d-06a2131d686e,"[""ANSYS"", ""Aerodynamics"", ""CFD"", ""Flight Mechanics"", ""OpenFOAM"", ""Orbital Mechanics"", ""Presentation"", ""Propulsion Systems"", ""SolidWorks""]",9
9c7b6795-f410-4c60-a33d-1b394b14a28e,"[""C++"", ""Git"", ""PCB Design"", ""Pneumatics"", ""SolidWorks""]",5
906b7c83-8d8a-4fd8-91e5-44be728572c1,"[""CHEMCAD"", ""Chemical Safety"", ""Mass Transfer"", ""Polymer Chemistry"", ""Presentation"", ""Process Control"", ""Team Leadership""]",7
2e6429ae-0f2a-44a0-a1f8-20065eb6cfe2,"[""Docker"", ""JavaScript"", ""MongoDB"", ""Node.js"", ""PostgreSQL"", ""Problem Solving"", ""Team Leadership""]",7
c2c837eb-9da5-4084-8bad-249a505da0ef,"[""Communication"", ""Control Systems"", ""ETAP"", ""IoT Sensors"", ""LabVIEW"", ""MATLAB"", ""Power Electronics"", ""Proteus"", ""SCADA"", ""Simulink""]",10
c07b1843-8687-4258-9ad7-9ab65909a578,"[""Business Strategy"", ""Communication"", ""Data Analytics"", ""Financial Modeling"", ""Market Research"", ""Pitching"", ""Problem Solving"", ""Product Management"", ""Strategic Planning"", ""Team Leadership""]",10
661f3618-4b9f-4890-b5b9-ac942b752fd5,"[""DCS"", ""Embedded Systems"", ""MATLAB"", ""PLC"", ""Presentation"", ""Sensors""]",6
19d329f2-3d8d-46b4-9a4c-c52d841a38aa,"[""Android"", ""Cloud Computing"", ""Java"", ""MySQL"", ""React"", ""Software Engineering"", ""Spring Boot"", ""Team Leadership""]",8
d25bd5e3-330a-4555-a834-db21146c8618,"[""AutoCAD"", ""Git"", ""Lumion"", ""Presentation"", ""Revit"", ""Rhino"", ""Sustainable Design""]",7
a488a43c-38ab-4a5d-b6d1-e4ebb9f9c281,"[""AWS"", ""Docker"", ""Express.js"", ""MySQL"", ""Networking"", ""Presentation"", ""Rapid Prototyping"", ""React"", ""Tailwind CSS"", ""Vue.js""]",10
ea526b22-b31d-4bcc-bf22-b26e667a0389,"[""Android"", ""Cloud Computing"", ""MySQL"", ""Presentation"", ""React"", ""Software Engineering"", ""Spring Boot"", ""Web Development""]",8
026d7a41-6d0c-4425-bc94-74799fa8319f,"[""Computer Vision"", ""Deep Learning"", ""Generative AI"", ""Git"", ""Keras"", ""LangChain"", ""Python"", ""Scikit-Learn"", ""TensorFlow"", ""Transformer Models""]",10
4f7b4233-d37f-40e9-b1c8-3850e71693d5,"[""AutoCAD Civil 3D"", ""GIS"", ""Geotechnical Engineering"", ""Hydrology"", ""Surveying"", ""Team Leadership""]",6
0fb77dc3-3168-4912-8bdb-eb91f70010dd,"[""Computer Vision"", ""Deep Learning"", ""Generative AI"", ""Keras"", ""LangChain"", ""RAG"", ""Rapid Prototyping"", ""TensorFlow"", ""Vector Databases""]",9
c14cdc98-76b8-4f75-94a7-d0af30fa0dec,"[""Autonomous Navigation"", ""C++"", ""Gazebo"", ""OpenCV"", ""Presentation"", ""Rapid Prototyping"", ""Raspberry Pi"", ""Robotics Kinematics""]",8
202833cf-72c1-4a1a-94cf-7da9f9466fd7,"[""Cryptography"", ""Metasploit"", ""Network Security"", ""OWASP"", ""Penetration Testing"", ""Presentation"", ""Problem Solving"", ""Wireshark""]",8
cccfba1b-ed2e-4a9a-bd25-c6065845a27c,"[""Battery Management"", ""CATIA"", ""CFD"", ""Communication"", ""MATLAB"", ""Powertrain Design"", ""SolidWorks"", ""Thermodynamics"", ""Vehicle Dynamics""]",9
ef7c61a2-dde5-449b-88e6-13dd92fbe187,"[""3D Printing"", ""AutoCAD"", ""CNC Programming"", ""Fusion 360"", ""GD&T"", ""Rapid Prototyping"", ""SolidWorks"", ""Team Leadership"", ""Thermodynamics""]",9
ba86a929-17c0-4066-af10-99311c211163,"[""Big Data"", ""Communication"", ""Git"", ""Hadoop"", ""Power BI"", ""R"", ""Scikit-Learn"", ""Spark""]",8
e887736d-bf55-4cf8-919a-9a3b332033d1,"[""Communication"", ""Control Systems"", ""IoT Sensors"", ""Power Electronics"", ""Power Systems"", ""Problem Solving"", ""SCADA""]",7
ffe0d273-f719-408a-aa21-4cf1c812a031,"[""CFD"", ""Communication"", ""Flight Mechanics"", ""MATLAB"", ""OpenFOAM"", ""Orbital Mechanics"", ""Rapid Prototyping""]",7
887a6e2f-751f-4c67-b70f-e6710e6db785,"[""Git"", ""Pandas"", ""Presentation"", ""R"", ""SQL"", ""Tableau""]",6
1aa4dd0e-1723-4fe7-82c4-cc8f8c26eaf8,"[""Communication"", ""Deep Learning"", ""OpenCV"", ""Pandas"", ""PyTorch"", ""SQL"", ""Team Leadership""]",7
dfd6a237-0a98-43be-8837-4607f5015d2c,"[""Arduino"", ""Control Theory"", ""Git"", ""Hydraulics"", ""PLC"", ""Pneumatics"", ""ROS"", ""ROS2"", ""Sensors"", ""SolidWorks""]",10
fce40198-f588-46cb-81a7-fb2b2f159039,"[""Android"", ""Problem Solving"", ""Rapid Prototyping"", ""React"", ""Spring Boot"", ""Web Development""]",6
a9f3c96e-2956-41f4-8111-071edbcacdc0,"[""Agile/Scrum"", ""Business Strategy"", ""Data Analytics"", ""Market Research"", ""Product Management"", ""Team Leadership""]",6
03e288d6-b5f5-4c3f-b75d-3807da225e35,"[""Cloud Computing"", ""Python"", ""Rapid Prototyping"", ""Software Engineering"", ""Web Development""]",5
c942d9cb-4340-4ddb-9e60-09cb93fcb96d,"[""Communication"", ""Computer Vision"", ""Deep Learning"", ""Keras"", ""Prompt Engineering""]",5
6d04bbd9-50f3-4969-a3f7-bb0d4f0614fe,"[""KiCAD"", ""Rapid Prototyping"", ""Signal Processing"", ""Team Leadership"", ""VHDL"", ""Verilog""]",6
6865cca3-4c65-4233-ad13-01f07df1e294,"[""ANSYS"", ""Aerodynamics"", ""CFD"", ""Flight Mechanics"", ""Git"", ""MATLAB"", ""OpenFOAM"", ""Presentation"", ""Propulsion Systems"", ""SolidWorks""]",10
b5b19d8a-de3e-45ba-bba5-521f2a25f95f,"[""Adobe Illustrator"", ""CAD Fashion"", ""CLO 3D"", ""Fashion Analytics"", ""Garment Manufacturing"", ""Merchandising"", ""Pattern Making"", ""Team Leadership"", ""Textile Science""]",9
1e0e2f42-c427-4c4d-83bd-e57542369eb1,"[""C++"", ""Control Theory"", ""Microcontrollers"", ""Pneumatics"", ""Problem Solving"", ""Python"", ""ROS"", ""ROS2"", ""Rapid Prototyping"", ""Sensors""]",10
b7dad599-a16d-4fcf-b509-98101812c67c,"[""Adobe Illustrator"", ""CAD Fashion"", ""Garment Manufacturing"", ""Git"", ""Merchandising"", ""Team Leadership"", ""Textile Science""]",7
689ef428-5690-41ea-8a1b-ebc15103c183,"[""AgriTech"", ""AutoCAD"", ""GIS"", ""Hydrology"", ""IoT Sensors"", ""Precision Agriculture"", ""Python"", ""Rapid Prototyping"", ""Remote Sensing"", ""Soil Mechanics""]",10
b0c406c2-cfd3-4349-b3de-c77e91c6b52c,"[""Adobe Illustrator"", ""Garment Manufacturing"", ""Pattern Making"", ""Presentation"", ""Textile Science""]",5
b72b4665-e42c-4033-9c61-31b99ebc5161,"[""Bioinformatics"", ""Bioprocess Engineering"", ""Biostatistics"", ""CRISPR Design"", ""Data Analysis"", ""Genomics"", ""PyMOL"", ""Python"", ""R"", ""Rapid Prototyping"", ""Team Leadership""]",11
3a212f49-df4c-495e-9787-a66a9881678f,"[""Big Data"", ""Data Visualization"", ""Pandas"", ""Presentation"", ""Problem Solving"", ""R"", ""SQL"", ""Scikit-Learn"", ""Spark"", ""Statistical Modeling"", ""Tableau""]",11
085e4057-c0dd-431b-a78c-ff334b23176d,"[""Adobe Illustrator"", ""CAD Fashion"", ""CLO 3D"", ""Garment Manufacturing"", ""Pattern Making"", ""Presentation"", ""Team Leadership""]",7
7b929e32-04b2-4631-ad5e-edb95f7b57ce,"[""Control Systems"", ""ETAP"", ""IoT Sensors"", ""LabVIEW"", ""Microcontrollers"", ""Proteus"", ""Team Leadership""]",7
1312ab45-4134-46b2-a7bc-80cc06648943,"[""AWS"", ""Cloud Computing"", ""Cybersecurity"", ""Node.js"", ""Python"", ""Team Leadership""]",6
89725f1b-cf77-46ec-b600-8d479c5336f0,"[""Burp Suite"", ""Communication"", ""Cryptography"", ""Git"", ""Linux"", ""Network Security"", ""Penetration Testing"", ""Python"", ""Wireshark""]",9
3ed7abd2-0827-4ed4-b481-04b77872f7ed,"[""AWS"", ""Cloud Computing"", ""Communication"", ""Cybersecurity"", ""Docker"", ""MongoDB"", ""Python"", ""React""]",8
b5bdc175-0d76-4760-ba9e-a6886725d1cc,"[""Agile/Scrum"", ""Business Strategy"", ""Market Research"", ""Presentation"", ""Strategic Planning""]",5
26c0644c-a983-46f1-8011-8113f9f5e1e8,"[""Bioinformatics"", ""Bioprocess Engineering"", ""Biostatistics"", ""Communication"", ""Microbiology"", ""Molecular Biology"", ""R"", ""Rapid Prototyping""]",8
38ec06b2-32c5-44b5-9006-583e15a4e8de,"[""Docker"", ""FastAPI"", ""JavaScript"", ""Kubernetes"", ""Microservices"", ""Python"", ""Team Leadership""]",7
97f1639b-02d7-491e-b55e-723ec9973a3b,"[""Generative AI"", ""Problem Solving"", ""TensorFlow"", ""Transformer Models"", ""Vector Databases""]",5
71347510-c0fa-4c17-9340-1d4f34a9e024,"[""Agile/Scrum"", ""Business Strategy"", ""Data Analytics"", ""Financial Modeling"", ""Market Research"", ""Pitching"", ""Problem Solving"", ""Product Management"", ""Rapid Prototyping"", ""Strategic Planning"", ""Team Leadership""]",11
78fc6901-7fbc-449d-ba7c-32ccbe16273a,"[""Cloud Computing"", ""DevOps"", ""Express.js"", ""HTML/CSS"", ""JavaScript"", ""Node.js"", ""Presentation"", ""Python"", ""Tailwind CSS"", ""Team Leadership""]",10
57f1deb3-f6b6-4040-937c-f8842a4bdeb1,"[""Arduino"", ""Biomedical Signal Processing"", ""DICOM"", ""Git"", ""LabVIEW"", ""MATLAB"", ""Medical AI"", ""Medical Imaging"", ""Problem Solving"", ""Sensor Design"", ""SolidWorks""]",11
2c34b234-dd0c-4b60-91a8-9959c95c9859,"[""Bioinformatics"", ""Bioprocess Engineering"", ""Biostatistics"", ""CRISPR Design"", ""Genomics"", ""Molecular Biology"", ""Problem Solving"", ""PyMOL"", ""Python""]",9
61651476-b23b-4e95-9a84-a886cfb57efc,"[""AutoCAD"", ""CATIA"", ""CFD"", ""Electric Drive Systems"", ""Git"", ""Problem Solving"", ""SolidWorks"", ""Vehicle Dynamics""]",8
0c8bb400-827f-49e1-a7d9-1d94cb7f8dfc,"[""Embedded C"", ""Git"", ""KiCAD"", ""LabVIEW"", ""Problem Solving"", ""Signal Processing""]",6
8500cf34-7cf8-4e37-896e-0444443e65af,"[""ASPEN Plus"", ""CHEMCAD"", ""Chemical Safety"", ""Communication"", ""Fluid Mechanics"", ""MATLAB"", ""Mass Transfer"", ""Team Leadership""]",8
d92644e4-b1af-4c67-97b4-42a739dc989f,"[""Android"", ""Cloud Computing"", ""Communication"", ""Database Administration"", ""Git"", ""Java"", ""MySQL"", ""Python"", ""React"", ""Software Engineering""]",10
be383411-f3cf-4b9b-86fc-e4856043fba8,"[""Big Data"", ""Communication"", ""Data Visualization"", ""Problem Solving"", ""Python"", ""SQL""]",6
3f631164-dc26-430c-8497-8c7760bfcedd,"[""Data Visualization"", ""Hadoop"", ""Pandas"", ""Presentation"", ""Problem Solving"", ""Python"", ""SQL"", ""Scikit-Learn"", ""Spark"", ""Tableau""]",10
9aa99dc7-a5e9-4eee-acb5-b5656d6583c8,"[""Communication"", ""ESP32"", ""STM32"", ""VHDL"", ""VLSI"", ""Verilog""]",6
0be069f8-4359-46f5-8597-2da68f4dacb5,"[""Cloud Computing"", ""Communication"", ""Database Administration"", ""Java"", ""React"", ""Software Engineering"", ""Spring Boot""]",7
0c80f749-3d68-49f7-b466-a887bbecea6b,"[""AgriTech"", ""AutoCAD"", ""GIS"", ""Hydrology"", ""IoT Sensors"", ""Precision Agriculture"", ""Problem Solving"", ""Python"", ""Remote Sensing"", ""Team Leadership""]",10
7b2e3b2a-c45e-40d1-b5a3-f4c25123b11c,"[""Communication"", ""Data Analysis"", ""Feature Engineering"", ""Git"", ""Prompt Engineering"", ""PyTorch"", ""Python"", ""Scikit-Learn"", ""Tableau"", ""TensorFlow"", ""Vector Embeddings""]",11
bcd5ab2e-cbc6-4fb3-8f9e-4e431f84a173,"[""Computer Vision"", ""Deep Learning"", ""Generative AI"", ""Git"", ""LangChain"", ""Rapid Prototyping"", ""TensorFlow""]",7
ed5299a2-0bad-49b4-926e-1cf67c877fe8,"[""Communication"", ""Deep Learning"", ""NLP"", ""NumPy"", ""Power BI"", ""Rapid Prototyping"", ""Tableau"", ""TensorFlow""]",8
6d8f0325-f1c0-4cae-b27e-784bc5bd1b60,"[""Arduino"", ""Embedded C"", ""LabVIEW"", ""MATLAB"", ""Problem Solving"", ""STM32"", ""Signal Processing"", ""VHDL"", ""VLSI"", ""Verilog""]",10
9365a220-90af-4de1-ab03-eb3a03eac0e3,"[""Communication"", ""Data Visualization"", ""Hadoop"", ""Pandas"", ""Power BI"", ""Spark""]",6
542b7d19-73c7-45fb-b92c-53bcb997d9cf,"[""ANSYS"", ""Aerodynamics"", ""CATIA"", ""MATLAB"", ""OpenFOAM"", ""Orbital Mechanics"", ""Problem Solving"", ""Propulsion Systems"", ""Rapid Prototyping"", ""SolidWorks""]",10
fe666b31-cdfb-495a-9c8a-2288a74bae75,"[""Arena Simulation"", ""Ergonomics"", ""Operations Research"", ""Problem Solving"", ""Python"", ""SQL"", ""Six Sigma"", ""Supply Chain""]",8
7bd82166-0181-4cbe-b9a6-a1cf8a92be4c,"[""C++"", ""Communication"", ""FPGA"", ""PCB Design"", ""Team Leadership"", ""VLSI""]",6
8c18a2bb-3ec0-4545-8fa8-02ccbc89971c,"[""ASPEN Plus"", ""CHEMCAD"", ""Heat Transfer"", ""MATLAB"", ""Mass Transfer"", ""Polymer Chemistry"", ""Presentation"", ""Process Control"", ""Team Leadership""]",9
e1d8cfae-372f-4a25-b650-e90bcb367e87,"[""BIM"", ""GIS"", ""Git"", ""SAP2000"", ""Structural Analysis"", ""Surveying""]",6
0398edf0-1654-443e-8430-98ce7d688969,"[""Arduino"", ""Communication"", ""ESP32"", ""MATLAB"", ""PCB Design"", ""RF Design"", ""Team Leadership"", ""VHDL""]",8
556e9915-9ae4-403c-be22-8db0499bc5e5,"[""Autonomous Navigation"", ""Git"", ""Python"", ""Raspberry Pi"", ""Robotics Kinematics"", ""Team Leadership""]",6
6743983b-209e-4bf0-9eed-5c7d813f9a5a,"[""Communication"", ""Deep Learning"", ""PyTorch"", ""Python"", ""Vector Embeddings""]",5
8b572eff-2e4b-4c15-8ec4-0e9a89a990c8,"[""Communication"", ""GraphQL"", ""Java"", ""Node.js"", ""Problem Solving"", ""Python""]",6
89fd636c-f318-4056-861f-7c69aabaed3f,"[""Cloud Computing"", ""Cybersecurity"", ""Firebase"", ""HTML/CSS"", ""MySQL"", ""Node.js"", ""Presentation"", ""Python"", ""REST API"", ""Vue.js""]",10
03b5c41b-9b04-4bc6-9771-af990671b169,"[""Android"", ""Cloud Computing"", ""Database Administration"", ""MySQL"", ""Presentation"", ""Python"", ""React"", ""Software Engineering"", ""Spring Boot"", ""Web Development""]",10
